Feature,R2,RMSE,MAE,Correlation,P_value
RARS2,-0.010171834848597738,0.5877571,0.5223263,-0.5701728,0.0003491310826648125
YRDC,-0.010179802424371998,0.34608775,0.27377376,0.36508402,0.031046002721012784
GSTM3,-0.0101807327415524,0.43226784,0.34298614,-0.22581758,0.19211074358165736
LMF2,-0.010186899561891005,0.5438201,0.44343397,0.5466182,0.0006802393734399973
UXT,-0.010193441689639426,0.50585276,0.40378553,0.39466295,0.01896597835510117
GNL2,-0.010217426403234642,0.51394737,0.4186502,0.1393452,0.42467067385095975
SUMO2,-0.010230923725083718,1.067564,0.82801735,-0.6211201,6.846344378832511e-05
ACP1,-0.01023455393353423,1.3395367,1.0172735,-0.6591707,1.661592667382542e-05
ZNF609,-0.010236416360385636,0.32907355,0.2715695,0.38500604,0.022380821012048042
PRDX6,-0.010240607983010186,0.97872907,0.6916902,-0.06251115,0.7212870004525326
CCNA2,-0.010241523270981157,0.40458134,0.3309962,-0.40676677,0.01530990127496477
DHRS7B,-0.010243326109881323,0.53472114,0.3796954,0.26468188,0.12440076552431174
MCU,-0.010249062457574842,0.92504907,0.7766292,-0.6555826,1.914947519965376e-05
PPP5C,-0.010264110576460705,1.2969912,1.0597428,0.4225261,0.011452324333186907
LRPAP1,-0.010271363715005588,0.7813937,0.6101901,0.5724959,0.0003260085452254661
DPYSL4,-0.010278444769943329,0.918583,0.72192496,0.5401239,0.0008106582946360893
CDC42EP1,-0.010279287549938898,0.49500987,0.3841166,0.26209804,0.12825723283127707
MTX3,-0.01028652223500548,0.36535653,0.27444452,0.27364087,0.11169583239027808
CBR1,-0.010300675173699814,0.97407126,0.7462488,-0.19485609,0.26198499991876134
NOTCH2,-0.010302653318483568,0.69864213,0.55865383,-0.5826868,0.00023989440119245064
DCXR,-0.010305712839118408,0.74067575,0.59967715,-0.52751076,0.0011284608878319674
SURF6,-0.010307361487681188,0.545287,0.43517813,0.30593255,0.07388571688901144
ATP11C,-0.01031514663168287,0.5215238,0.41480803,0.1405569,0.4206142019599621
SARS1,-0.010324190919815734,1.0446914,0.839489,0.12095464,0.4888511625603982
SMS,-0.010326892464977755,0.9504975,0.77716523,-0.39421067,0.019115591316118518
C1D,-0.010335136301522496,0.3122865,0.25536433,0.25758636,0.13520246689181586
POLR1A,-0.010358092803195662,0.41272888,0.3150706,-0.041692987,0.8120328723330212
DCTN4,-0.010390507570702923,0.6109681,0.47307062,-0.51658636,0.0014876328180305726
CTSD,-0.010411702195551653,1.3481733,1.178539,0.7805873,3.194807031824718e-08
SRPK1,-0.01041277857156686,0.572118,0.44841078,0.10627624,0.5434332771113495
ACSF2,-0.010417251567875097,0.8226444,0.66886073,0.55576885,0.0005280504963181198
ATF7IP,-0.010435653918264398,0.4648448,0.39047918,-0.10685922,0.5412116075490278
NCL,-0.010440796667600782,0.42497566,0.32757333,-0.33173892,0.0515530252404998
SOD1,-0.010446786929153351,0.622898,0.430166,-0.39772135,0.017979674323173763
TOMM22,-0.010453419824522525,0.3069301,0.23838384,0.24487793,0.1562504345096575
CPPED1,-0.010475897275324497,0.699892,0.60125935,0.6245805,6.0656071390524375e-05
TXNDC5,-0.010480790211329305,0.6136388,0.49176118,0.582445,0.00024167475735316558
FLNB,-0.010493875679101317,1.08063,0.940273,0.8068562,4.81327545740739e-09
OSBP,-0.010494846102633515,0.67293143,0.49215746,0.41569763,0.01300859797321436
TPD52L2,-0.010498369313462819,0.66464484,0.56866395,0.43458185,0.009088216679825298
RPL37A,-0.010500962297381067,0.43027955,0.3402255,0.42261925,0.011432232971786888
CUTA,-0.010517477600300973,0.9137737,0.724219,-0.53171474,0.0010121062723447219
CXorf38,-0.010541949079660773,0.37005293,0.25143096,0.42988855,0.009953792810715071
TOE1,-0.01054504545598478,0.45051086,0.3636742,0.016541146,0.9248620452162729
PDLIM2,-0.01054881911684391,0.5343356,0.42105442,0.5242387,0.0012270201987343789
F3,-0.010549778541393495,0.9307709,0.73262733,0.11826678,0.49863048912759234
PPP1R21,-0.010557044425671291,0.67072535,0.537744,0.4215355,0.011667811497053652
ERO1A,-0.010571964016669044,0.7304655,0.6141015,0.6597463,1.6239091194014564e-05
MYDGF,-0.010578843101176183,0.67156917,0.54301953,0.5187985,0.0014077190885029023
GNB1,-0.010597517732114925,0.6351242,0.5119468,-0.44221374,0.00781749733379184
SPARC,-0.01059774787457024,1.0274543,0.8291562,0.02595152,0.8823584274083162
G6PD,-0.010607714875528362,0.9849979,0.7725204,-0.08787305,0.6156979466623806
SNX6,-0.010613296429580865,0.54491776,0.37693316,0.2569105,0.13626627945531852
RNF7,-0.010614629376523022,0.46171165,0.3688227,0.14104965,0.41897082318427337
JPH1,-0.010633911605922641,0.70070493,0.58641493,-0.1446001,0.4072367162796625
HNRNPA2B1,-0.010648095608732255,0.3929936,0.29028374,-0.5628218,0.0004322313110249858
OSGEP,-0.010651773644137608,0.61693585,0.5136355,-0.4837137,0.0032407528038719217
LDAH,-0.010673549042269803,0.423844,0.3173898,-0.034516204,0.84395034205369
SP3,-0.010675874654809459,0.7356737,0.6127037,-0.033526186,0.8483737214075806
PPP2R5D,-0.01068203092713449,0.5736494,0.434622,-0.3617743,0.032721536438726606
ARHGAP1,-0.010683762172466471,0.6022899,0.5007701,0.06946963,0.6917055379724097
NECAP1,-0.010691210311174704,0.60806954,0.4715115,-0.4153302,0.013097161474491971
RETREG3,-0.010699775029458847,0.38468522,0.29586622,0.43917558,0.008303884190321747
CCT6B,-0.010718643379621584,0.8729902,0.69347095,0.30709717,0.07273772186962268
MVP,-0.010722572853894663,1.2333812,1.007266,0.82153976,1.4677165692686969e-09
TRIR,-0.010766789518600106,0.7121548,0.50569695,0.31275168,0.06736048845195837
PITHD1,-0.010768814232087642,1.1725085,0.97663236,-0.77326775,5.173832262146022e-08
TM9SF3,-0.01080343296589703,0.7522317,0.620609,0.7617725,1.0654434150786387e-07
MRPL38,-0.01080745963133345,0.50804955,0.40057445,0.3917259,0.019955199098615095
NUDT19,-0.010810912019571628,0.6761551,0.5669179,0.6039582,0.00012225813946213448
FAM50A,-0.010811935545663953,0.73336464,0.5698697,-0.6027432,0.0001272211265179696
DPP3,-0.010832839057743016,0.81544095,0.6548515,-0.555638,0.0005299932540012231
PDHB,-0.01083318410516676,0.6162321,0.4939972,0.33739108,0.04746909175847329
JAM3,-0.010837514771413037,0.5265699,0.41907305,-0.112802975,0.5188110163082251
TGFB1,-0.010838121016779612,0.44556752,0.37282068,-0.05366513,0.7594694212997035
ELL,-0.010845988734140999,0.3467067,0.2683541,0.18951875,0.27553343528259955
BOLA1,-0.010856499831235267,0.4925355,0.40836126,0.112907216,0.51842227508068
BTF3,-0.010859570785495931,0.8363474,0.6539485,-0.3365928,0.04802962873859105
NOP2,-0.010865854000911002,0.7423451,0.5872987,-0.6470497,2.663992552645609e-05
ANKHD1,-0.010870963282761492,0.44752145,0.29837435,0.07995751,0.6479672878878735
EIPR1,-0.010872048468002937,0.45809314,0.3124556,-0.44748867,0.007030728140433282
CRLF3,-0.010899012812517705,0.48633224,0.3651604,-0.19930096,0.25104287241837003
MTPN,-0.010920100447668224,1.3544462,1.1445502,0.71602315,1.3247826898494675e-06
FAS,-0.010929347614389684,0.3825116,0.30795464,0.54765147,0.0006613017388109678
USP36,-0.010932974849282795,0.44559187,0.3617175,-0.37178507,0.02786831553831833
PPP1R13L,-0.010950980250858944,1.0948025,0.8924311,-0.6448198,2.899215468878415e-05
SEPHS2,-0.010973297850934483,0.3418215,0.26665318,-0.23067401,0.18247067743621637
ADPRS,-0.010984558376760933,0.6418796,0.43029833,0.1401075,0.4221161543562323
FKBP3,-0.010987973821298347,1.108173,0.84409684,-0.63339174,4.4268835424609296e-05
QARS1,-0.010992498037962095,0.50167537,0.39849362,0.051409762,0.769298580146902
FNBP1L,-0.010996237486297522,0.5705424,0.4579581,-0.0062176883,0.9717219386676987
OGA,-0.011007116442425913,0.64104366,0.48418525,-0.41151989,0.014045929405638551
ACTN1,-0.011008121092383583,1.1198848,0.95515984,0.6421442,3.206174535592948e-05
PSMD1,-0.011022326424533935,0.57112616,0.41012493,-0.42428094,0.011078851462827001
WDR36,-0.011026899235127674,0.5641871,0.44770885,0.16521302,0.34289740386846895
CNOT1,-0.011040687870381705,0.66073054,0.49931034,-0.5859985,0.00021665901406352678
RAB2B,-0.011051573025281147,0.63568836,0.5418936,0.36960062,0.02887340450173418
ALDH18A1,-0.011068434350014256,0.48933914,0.4029386,0.078666486,0.6532928109959056
NAP1L1,-0.01107087970440035,0.9049413,0.7156558,-0.31305593,0.06708025315497294
PMVK,-0.011070886755020215,1.004726,0.7734043,0.47687945,0.0037746732194785674
SIPA1,-0.011080661509762502,1.0981776,0.96371996,0.0058807526,0.9732537600003184
UBTF,-0.011081148738109725,0.47741735,0.37214988,-0.5747917,0.00030450875289309525
NEXN,-0.01110195594694341,0.7059487,0.5355627,0.5631838,0.00042776048710128705
ISCA2,-0.011102187123453344,0.5431641,0.42578056,-0.019342458,0.9121826870569412
ACSS1,-0.011130290570298351,0.55803955,0.4495907,0.31565404,0.0647243383504519
MSH2,-0.011132337244209811,1.0223173,0.8584645,-0.5911313,0.0001846082168773333
FXN,-0.01118738899269145,0.47454792,0.38850316,0.4223673,0.011486637196991854
PACSIN3,-0.011197190814553393,0.7741295,0.6719445,0.23169704,0.18048439003436142
NUP188,-0.011202935642610434,0.45050997,0.33082804,0.15790914,0.36494763254475565
PAXBP1,-0.011216941269991176,0.3229933,0.24454798,0.24966395,0.14806228736009744
SRSF2,-0.011217877910680851,0.58957094,0.4290784,0.042308595,0.8093081263131852
MRPS21,-0.011219590450175287,0.7595902,0.60439116,0.07276102,0.6778650580400877
HEXB,-0.011232732305138438,0.9279877,0.7551307,0.5559783,0.0005249534765584728
RPS11,-0.01124468017632596,0.52021354,0.40242478,-0.004672494,0.9787476396671009
PNO1,-0.011247795983884368,0.38364768,0.31994295,0.25549784,0.13850971090000894
EIF3H,-0.011278152961058607,0.5821559,0.4218556,-0.35124648,0.038548302918732825
CPNE1,-0.011305999455062166,0.87913936,0.6999089,-0.28917843,0.09201084753428028
AHCTF1,-0.011320152921084903,0.3889623,0.30076337,0.29114604,0.08972101739654444
DOCK2,-0.01134132007000166,0.44297412,0.35738125,0.42434382,0.011065662272297425
FLVCR1,-0.011347289523580661,0.6279817,0.46894825,0.2655335,0.12314876917067089
MICOS13,-0.011352292037903,0.35549647,0.29415897,-0.26626125,0.1220863581580348
CGN,-0.011371301180833848,0.78871745,0.62181115,0.017703898,0.9195967818012497
HPCAL1,-0.011386291568013851,0.4543855,0.35164633,0.20340787,0.24120692915745048
UBR5,-0.01140040098204187,0.45022398,0.36811686,-0.35570905,0.03598341294353424
RO60,-0.01140113630942996,0.7542016,0.61705697,0.77418447,4.875452651878859e-08
EXOSC7,-0.011401910927689052,0.33299166,0.24964665,-0.099353105,0.5701420591343752
NOC4L,-0.011414897884879815,0.4924245,0.41966295,-0.22157443,0.2008210733869241
ATP6AP2,-0.011416196395512168,0.3825809,0.30030525,0.3617947,0.032710979889708634
SEC22B,-0.011423511060289382,0.7346385,0.5857706,-0.4736423,0.004053104643182248
KIF13B,-0.011434365214662012,0.50973684,0.430978,-0.44820887,0.006928757789120701
MRPL34,-0.011437974259304928,0.5403029,0.43218526,0.47834867,0.0036538720383539705
USP15,-0.011458709188615579,0.3726892,0.29168347,0.064712904,0.7118815689930647
ITGB2,-0.011464577862533742,0.9014183,0.73626894,-0.40281984,0.01643078214990032
BTF3L4,-0.01147166722407178,1.0482961,0.8163243,-0.23803252,0.1685239717653611
SLC4A1AP,-0.011499710927639795,0.5602708,0.4415528,-0.38602495,0.021998046763439257
RBM15B,-0.011506886796152305,0.37465602,0.30012453,-0.1614447,0.3541704711532654
UBXN1,-0.011529426563126943,0.9996945,0.780672,0.5856058,0.00021930461410360117
PHF6,-0.011551165347822634,0.6600096,0.5478707,-0.73676246,4.504067323903302e-07
PRPF4B,-0.011560003031932053,0.34507126,0.27054045,0.27726895,0.10683827527799902
COA4,-0.01156377089094307,0.48154783,0.38804024,0.62316686,6.374289527168513e-05
PLD3,-0.01156769068501462,0.83198625,0.562653,-0.016076788,0.9269656734595776
AIF1L,-0.011572029891973479,0.4337139,0.3138413,0.12290201,0.48182805801815337
BRK1,-0.011580153710751162,0.4226082,0.32614654,0.12784,0.4642567811229162
CTHRC1,-0.011580523652661157,0.7503929,0.60349625,-0.2767166,0.10756732757013979
HSPA8,-0.011585269279258181,0.53558105,0.4234703,-0.40618777,0.015470197324918954
RPS4X,-0.011617232977993774,0.5162068,0.41749606,0.021483932,0.9025040983902713
XRN2,-0.011623699573105162,0.354495,0.2784412,-0.043658637,0.8033404551473544
APIP,-0.011628949457150428,0.551345,0.4562068,-0.47275004,0.0041329034575641665
QTRT1,-0.011652132181943164,0.5815287,0.4541653,-0.4748414,0.003947964644676178
ZNF787,-0.011660992394370462,0.5170501,0.37787768,-0.433349,0.009309135625578422
TCIRG1,-0.011667005414218501,0.7772893,0.6486724,-0.6783719,7.522578451854808e-06
PNP,-0.011676612935311859,1.0226585,0.84106064,-0.39638886,0.018403991019612796
YEATS4,-0.011677025419316811,0.40770656,0.30598357,0.26147738,0.12919665519656526
DCUN1D5,-0.011684876231342844,0.6031268,0.49559283,-0.2705131,0.11601533821727143
CRABP2,-0.011687546015376471,1.1370883,0.88520485,-0.16371801,0.347343308140853
TRMT61B,-0.011695584949683813,0.5137196,0.41847643,-0.3636341,0.03177116018918599
RHOC,-0.011713328202836548,1.0521156,0.8867123,0.8546727,6.430775858154843e-11
NF2,-0.011729726997820933,0.5375772,0.4377517,0.69537604,3.5461408853090694e-06
NUP85,-0.01173463056114099,0.3586592,0.28123206,-0.028663477,0.870163909403345
NDUFAF4,-0.011734850156752241,0.4643619,0.3834446,0.14424837,0.4083907505139628
NLE1,-0.011755045800016184,0.37459788,0.31317672,0.30973345,0.07019048870577074
CLN5,-0.011777411987425657,0.7211749,0.56905115,0.4580312,0.005659459816239626
ATG3,-0.011785078828239426,0.74835294,0.6313928,-0.45504755,0.00602195178227184
SUB1,-0.011802132825184941,0.8854055,0.72879565,0.2595033,0.13221845841114765
PRKAR1B,-0.011807265206600803,0.4108008,0.33775792,-0.2967762,0.08341020783636471
C8orf33,-0.011824124883334397,0.5951637,0.48253468,-0.4693213,0.004452329709428247
GOLGA2,-0.011828750727421955,0.67389035,0.52374685,0.75321203,1.778558943585813e-07
NAPRT,-0.011831374027410524,0.98434037,0.7737424,-0.2764377,0.10793685751493111
PHF3,-0.011831796409246254,0.34841317,0.28859916,0.05354548,0.7599899664024922
AAAS,-0.011849782345775495,0.44473815,0.34464973,-0.5091658,0.0017855518094059282
SLC1A4,-0.011850964709853695,0.48024288,0.36587897,0.20041679,0.2483444811899218
LRRFIP2,-0.011858751310324545,0.46133912,0.37865198,0.14773092,0.39704634757208207
PIP4P2,-0.011866342069854818,0.58498687,0.45886257,0.28187114,0.1009082512229128
BZW1,-0.011887041138172183,0.5037574,0.3730548,0.06253416,0.7211885066227885
MCM7,-0.011889776213670489,0.96379334,0.77221173,-0.6765194,8.14080633310639e-06
MIF,-0.011892239208486144,1.2253851,0.94523466,-0.5112858,0.0016955291474544387
CYB5R3,-0.011902759565086685,0.6692802,0.5241498,-0.27909812,0.10445059509781603
SIPA1L3,-0.011935143695337436,0.4407108,0.3531065,-0.2576632,0.13508192276937186
KPNB1,-0.011935629853565777,0.60305446,0.50175697,-0.68784535,4.978318093433681e-06
EIF2B5,-0.011952584593094562,0.4998878,0.38601246,0.5594135,0.0004764099393077099
WDR76,-0.011954065019500248,0.57860327,0.432902,0.049786102,0.7763967324424916
AURKAIP1,-0.011968422175803406,0.5194865,0.45655036,-0.3345863,0.04946198282291042
CRYBG1,-0.01197317928773356,0.5490427,0.4304445,-0.08691106,0.6195836390139489
NFRKB,-0.01198225128457353,0.6330405,0.51740456,0.17441252,0.3163087000509561
OXA1L,-0.011999254771723367,0.465843,0.3912788,-0.2908212,0.09009601428103721
DARS2,-0.011999739659594555,0.5650688,0.43839094,0.17024836,0.3281798425682647
COMT,-0.012013740386404459,0.7519796,0.5328295,0.56204903,0.0004419152445222542
TMX3,-0.01205084605265827,0.65475905,0.5260645,0.22498906,0.19379035174069584
PPP1CB,-0.012072031172335684,0.50956005,0.3691714,-0.5952071,0.00016225694929634363
ARID3B,-0.01208598165521213,0.39620766,0.29510656,0.35839453,0.0345079851926571
POLR3F,-0.012086119756577807,0.5202084,0.4116028,-0.36297336,0.032106187442456934
PCNP,-0.012092970009425885,1.0116,0.8446489,-0.7046865,2.2981927186176343e-06
EIF4G2,-0.012117458888957655,0.58487713,0.4363596,-0.31097978,0.06901081523295118
SNU13,-0.012134133060601515,0.4073278,0.327206,-0.27116764,0.11510120256790946
NCAPH2,-0.012134897734375372,0.5614101,0.44620338,0.6264727,5.673533183587684e-05
SEC61B,-0.012139719030050511,0.5884189,0.46440643,0.80038136,7.874295981606628e-09
SMTN,-0.012144047607989705,0.6568977,0.504341,0.43978345,0.008204554629608101
SMIM20,-0.012170857526549561,0.71208733,0.5608284,0.47237137,0.004167178290058683
ITPK1,-0.012175170960122772,0.45555016,0.34363988,0.39461765,0.018980919186003118
SVIL,-0.012183594690861499,0.62154216,0.5164023,0.45629656,0.005867850162869673
CHERP,-0.012184448842539997,0.35494548,0.257175,-0.2776871,0.10628884063484349
RNF126,-0.0122040998943862,0.61244184,0.49411976,0.52563787,0.0011839848344258543
GPALPP1,-0.01220905060913835,0.30914018,0.2558487,0.33038688,0.052570328467612504
OTUD7B,-0.012237725675045885,0.5172048,0.35464782,-0.15129685,0.3856204288851147
SF3A1,-0.012249555011893287,0.34408814,0.26416668,0.4017178,0.016755743016090497
MPHOSPH6,-0.012262948254004646,0.29646924,0.23366793,-0.034204416,0.8453429049474721
DMAC2,-0.0122705393584146,0.3964319,0.31626213,0.06740915,0.7004205795288002
PPIL3,-0.012276662551298001,0.34190807,0.26812148,0.35839802,0.03450610201868015
RPRD1B,-0.01228215292987933,0.6561128,0.54038364,-0.5544321,0.000548201290190288
PRC1,-0.012302353065506644,0.55653024,0.4381577,-0.305309,0.07450615063926691
RMDN3,-0.01230622823810057,0.7107077,0.6047149,-0.5162235,0.0015011152264311572
EIF3L,-0.012329377869988889,0.6694806,0.44988948,-0.28548306,0.0964320479136406
MYCBP,-0.01233915572686195,0.512349,0.41402903,0.45836094,0.005620575869435843
NELFCD,-0.01234705724997509,0.4004346,0.2801523,0.19774744,0.25483210818160384
EXOC2,-0.01235058279995127,0.3980728,0.31139943,0.0716511,0.6825210306242336
MAGT1,-0.012351165198472902,0.73324805,0.56794274,0.71158355,1.6488255838450953e-06
DYNC2H1,-0.012356846641984331,0.23198931,0.17196976,0.23019454,0.18340691765866746
OXSR1,-0.012369607330712462,0.732612,0.52131176,0.5719125,0.00033168262680146894
RPL7A,-0.012374771467612344,0.40612468,0.32426026,0.050621808,0.7727410164877114
VIM,-0.012423066344322775,3.4112341,2.9084027,0.61670136,7.97451800775041e-05
PPAN,-0.012433979596785383,0.53171414,0.43086165,-0.19341712,0.265593695659139
MAN2B1,-0.012459416436128246,0.7181672,0.57229894,0.2981315,0.08194355648208068
RSU1,-0.012460337234278862,0.53216726,0.3908096,0.105252534,0.547344894803448
HSPD1,-0.012465986795834105,0.637288,0.5197224,0.17342323,0.3191042981073725
UBA3,-0.01246656647362343,0.59363717,0.42359787,0.21491738,0.21503389769940892
PPP6C,-0.012482244739415504,0.7256623,0.5336103,-0.4762529,0.003827230412197594
UBE2K,-0.012508465657149248,1.1139295,0.93297195,-0.44562188,0.007301037758601884
TBL2,-0.012525712858205251,0.9091527,0.74257356,0.75440305,1.658229082701272e-07
MRPL30,-0.012554944574701521,0.43667835,0.3407635,0.09338936,0.5936167943293041
MCM4,-0.01257156215885935,0.9091883,0.7329975,0.3470692,0.04108156284707288
TLN1,-0.012578615374419178,1.0160627,0.70567244,-0.091131486,0.602613036263922
ARHGEF16,-0.012581130829089071,0.42323333,0.3154681,0.21610464,0.2124497666919584
ODR4,-0.012581291744907963,0.502471,0.39310488,0.66407967,1.364186933989583e-05
NSD3,-0.012591572370974413,0.53432524,0.4296846,-0.444749,0.00743044914903168
ABHD14B,-0.012596199439989908,0.64182043,0.48846686,-0.011676256,0.946923145606905
STOML2,-0.012605650252358158,0.44022903,0.33590686,0.27211106,0.11379314757499932
FUT8,-0.012620737872839793,0.78646594,0.639239,0.7035197,2.428754267076082e-06
TMOD3,-0.012644753617990112,0.7675676,0.67664814,-0.7258886,8.025888006968163e-07
ILVBL,-0.012650822865730937,0.46729556,0.37883928,0.4597173,0.005463032330115288
NDUFS7,-0.012661407040544415,0.44343737,0.35304144,0.06575975,0.7074241895991408
TXNL1,-0.01266754708248885,0.8714582,0.6877981,0.648202,2.5493461058717092e-05
NOL6,-0.012681677578807449,0.5735172,0.47888604,0.5544935,0.0005472610872336207
SQSTM1,-0.012685742790869536,1.6918645,1.3566324,0.8360253,4.0718452095094835e-10
DDX31,-0.012686142252154697,0.54526573,0.44468603,-0.44998634,0.006682497477891146
TMPO,-0.012686670167112002,0.630473,0.53030515,-0.26218885,0.12812021403473672
ERC1,-0.012696040686583032,0.5532245,0.44040453,0.4069265,0.015265923267116724
SAMM50,-0.012707252120251145,0.350879,0.28857377,-0.25239205,0.1435371875974382
ARL2,-0.012720232764837025,0.36152065,0.27268755,0.005422418,0.9753376505841385
HARS2,-0.012726475940013637,0.53576684,0.42692247,0.6136955,8.834886371447687e-05
MPP1,-0.012748322894240882,0.5969798,0.45172745,-0.19756114,0.2552890371315025
MEAF6,-0.012756871004134585,0.553835,0.4295988,0.7568917,1.4306035730036946e-07
SRSF4,-0.012761394026353345,0.62956446,0.5062686,0.665884,1.2676469368731897e-05
NUP107,-0.012778766420499466,0.3930731,0.29580218,0.14842196,0.394817047190172
NDUFS8,-0.012789521787925473,0.39560544,0.30411536,-0.1712055,0.32542713666133455
CAPZA1,-0.01280799553688805,0.5083714,0.41108355,0.03905283,0.823742750855284
RTF2,-0.01281437683197817,0.58100593,0.42720744,-0.24456766,0.15679234159978217
SPECC1L,-0.01286758638792751,0.56753194,0.44441998,0.46693054,0.0046874785997840845
SLTM,-0.012874974322776733,0.35254338,0.29016617,-0.031640477,0.856811526901835
SMYD5,-0.012880870349576856,0.42218602,0.33740824,0.2220187,0.19989639846203303
ARHGEF2,-0.012903310457874406,0.8525034,0.649031,-0.35126272,0.03853870599724636
TIMM8B,-0.012908034978288407,0.566126,0.42643818,0.04822772,0.7832263062787942
RBM25,-0.012913361291666758,0.34662434,0.27203646,0.4667725,0.004703393775241815
GTF3C4,-0.01291724024517249,0.32048446,0.24139693,-0.5171714,0.0014661204712930604
OGFOD1,-0.012925238776658965,0.31406796,0.26774833,-0.19219072,0.2686949230565301
BORCS5,-0.012926957404845174,0.47309703,0.35648468,-0.30763566,0.07221163737625065
DNAJC19,-0.012927125944084406,0.42140207,0.3340764,0.36736655,0.029931906430658666
PDXP,-0.012930012834227789,1.3299937,1.1377736,0.90842885,4.7718070777927386e-14
NAXD,-0.012930725858821601,0.72522765,0.58572507,-0.058271766,0.7395094085119555
NPEPL1,-0.012957241737205027,0.40997106,0.3262314,-0.1901344,0.2739478065016719
CANX,-0.012959904706171477,0.6789321,0.5668623,0.7428991,3.2106091955982524e-07
AKR1C3,-0.01297116576223245,1.1856526,0.8625363,0.2102539,0.22539287022334709
ARMCX2,-0.01298571567955542,0.4593294,0.3788511,-0.058681525,0.737741831665895
UPF1,-0.012987395200123597,0.6430546,0.4932389,-0.49503654,0.0024998248931324633
TOM1L2,-0.013013117576101019,0.3963142,0.32127818,0.3168136,0.06369412163976823
HADH,-0.013013612003561326,0.62383413,0.45998487,-0.2964334,0.08378438535274835
COPA,-0.013017481671176556,0.6254002,0.45907196,0.12661433,0.46858615577627677
RUNX1,-0.013024278129908584,0.42231843,0.3390672,-0.085558735,0.6250631482936007
CRTAP,-0.013025499114442507,1.0835938,0.8691622,0.8593851,3.872799800458493e-11
UBE2L3,-0.013029648890317436,0.90033746,0.6698798,0.45630893,0.005866341326495061
MSH6,-0.01303189169489749,1.1060488,0.90263927,-0.5716889,0.00033388111420591557
TTC4,-0.013036904627780732,0.4597323,0.36615482,-0.16503978,0.3434108103035819
BRI3BP,-0.013045474662443768,0.620636,0.4479236,-0.04769273,0.7855745891552234
APLP2,-0.01305796584931862,0.8486205,0.6782974,-0.7137434,1.483074581130993e-06
PPP2R5E,-0.01312293752329996,0.86456126,0.70418954,0.69417673,3.745529806428156e-06
APOL2,-0.01313677136254121,1.2753559,1.0301648,-0.68839234,4.858788729759565e-06
TPBG,-0.01313828527404537,1.0152587,0.8496581,0.7050982,2.253680212459649e-06
RNF214,-0.01314167306561509,0.5123643,0.38175225,0.51253706,0.001644283086723951
NUP155,-0.013146127288791165,0.46880934,0.36921835,0.25823545,0.13418655133068474
AKAP9,-0.013150509408301314,0.478532,0.37447953,0.32924926,0.053438631158421006
WASHC3,-0.013150751809337002,0.6661913,0.5369538,0.2716948,0.11436889391046777
P3H3,-0.013169586028624503,0.7340927,0.58037853,-0.21346742,0.2182189830928162
LIG3,-0.013196546029311307,0.5976123,0.5086499,-0.71974283,1.0993869276680355e-06
ATP6V1H,-0.013214472327790716,0.8664362,0.71212566,-0.69595593,3.453250072692058e-06
PLEKHA2,-0.013222329014216605,0.2830671,0.23799041,0.35220063,0.03798780714437889
PABPN1,-0.013225222609305698,0.42926562,0.3306039,-0.116464056,0.5052445317142513
RNASEH2C,-0.013246266308500898,0.6830133,0.5230025,-0.53149974,0.0010177892584928119
CORO1C,-0.013265747508964143,0.6695064,0.49561763,0.035440587,0.8398244526838388
CDH13,-0.01326635740898885,1.0489812,0.89571404,0.81244254,3.100943923686219e-09
RXRB,-0.01329724351011885,0.30957693,0.25208074,0.2466331,0.15321043585388336
NEDD8,-0.013303906018742317,1.1118649,0.8626342,-0.5854806,0.00022015438695586643
BOD1L1,-0.013325181546880671,0.47624663,0.36769405,0.091991276,0.5991804030151558
DHRS7,-0.013334939274642688,0.54167116,0.42080542,0.058245506,0.7396227290958413
CCDC22,-0.013340543333250077,0.40895215,0.31627464,0.16524954,0.34278922697073866
RACGAP1,-0.013347401910860146,0.67815506,0.50867945,0.102329165,0.5585877945325566
DPF2,-0.013349830227324055,0.4987503,0.39672458,0.57213044,0.00032955281545671376
HBA1,-0.01335272063747639,0.91671276,0.7503913,-0.11608367,0.5066457533737052
CPSF2,-0.01339797012068722,0.3451916,0.26643178,0.61683697,7.93754792768919e-05
ISOC2,-0.013434585397131604,0.63819665,0.51368475,0.3738478,0.02694580296286574
HIBADH,-0.013442035364967131,1.0482385,0.8633042,0.62732524,5.504479145958384e-05
GDE1,-0.01346377284131517,0.5315496,0.4189486,0.21794368,0.2084893848739938
THYN1,-0.013468222478268288,0.83747154,0.6656406,-0.061505888,0.7255947923788756
CPM,-0.013472894459868101,0.69065934,0.5126771,-0.12345365,0.4798481788660413
LETM1,-0.013496287316832722,0.50949544,0.3866984,0.4281328,0.010295114652869959
CRNKL1,-0.013504183615089094,0.3803977,0.29180542,0.4671719,0.0046632618520076165
STX16,-0.013505285290535296,0.61676097,0.51559734,-0.64269257,3.140967402205174e-05
GTF3C2,-0.013521240637117682,0.37958932,0.2834452,-0.049450144,0.777867685797659
ISY1,-0.01353294540060701,0.42431727,0.36007392,-0.5447184,0.000716317285242694
S100A2,-0.013547009967103119,0.8930593,0.66633064,0.054819588,0.7544523623544471
SGF29,-0.013563010222778837,0.36163402,0.2869012,-0.56428593,0.0004144000184649781
MGME1,-0.013572989722041351,0.38905588,0.30510443,0.30723304,0.07260470392053697
